CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
0.171940498,1,10.29634871,0,0.529244546,6.622590898,77.68393273,2.334643844,6,317,20.04479653,396.5886476,12.73050717,23.49599365
0.100231551,0,11.89977231,0,0.508139032,6.035774691,82.61531074,2.207574494,3,368,20.29299937,398.5523334,8.874433439,18.6936979
0.185433313,1,10.3566453,1,0.501143268,6.017293976,95.03787216,2.249845568,2,367,20.25688577,393.5979811,8.011266055,20.72637663
0.02854007,1,9.42835691,1,0.542745053,6.32036197,93.13022316,2.478514128,1,295,20.32080065,392.5358249,7.223047207,17.20287264
0.030457493,0,10.16830404,1,0.541033759,6.195783807,94.4174832,2.097265613,1,372,21.66763239,392.5618994,6.856312317,16.65729747
0.250328157,0,11.85510722,1,0.598838988,6.813051207,85.55194572,2.371468817,3,366,19.7473621,398.2045649,7.733769761,17.20462557
0.12085338,0,9.959162548,1,0.546980208,6.844805667,97.34647145,2.303356641,6,281,21.40658521,394.6307022,11.27202948,16.80183174
0.055576944,1,11.60429448,0,0.525641837,6.258618771,79.77854632,2.183042982,1,314,20.54211993,397.1533803,7.398477724,20.45777016
0.166228113,0,11.64375205,1,0.589122944,6.325644777,74.70016403,2.436520794,4,278,19.74725256,396.5030079,5.60598413,15.62639276
0.235598195,1,10.05055957,0,0.549106795,6.236246968,91.26196998,2.330713016,3,270,20.58188134,393.062257,8.590245247,13.39086969
0.080429888,1,9.249772974,1,0.559917564,6.908382547,86.18063248,2.286416916,2,340,19.58632486,392.080767,10.84851908,20.89194561
0.194409333,0,11.17367373,1,0.509566871,6.502649335,95.63757306,2.400601589,2,323,19.32453789,391.2578551,5.602180536,11.43816538
0.04389729,1,9.934536897,0,0.538291641,6.656137044,72.43477747,2.481374185,2,373,21.51453225,390.2388562,9.526251825,21.06254688
0.034470882,0,11.34877084,1,0.594422367,6.415482087,95.3107721,2.583601274,1,279,21.09796607,390.8125642,5.522887349,14.68541174
0.168779297,0,10.32796454,0,0.558950538,6.631014194,78.7988396,2.377610221,3,309,19.61493697,392.5624667,12.68179566,13.66354034
0.171377834,0,10.45580023,0,0.534450186,6.385855377,89.64567002,2.524663991,2,313,21.82688419,397.1359961,13.71882493,16.30539339
0.198480372,0,11.33372822,0,0.562566718,6.339678438,71.20386367,2.000654925,3,381,19.07319512,391.5491894,14.6380814,12.64499945
0.223305573,0,10.14708999,1,0.591041109,6.634480073,88.28743889,2.318141416,1,281,19.99984056,395.2339538,11.91263664,16.38285474
0.293238582,0,10.32938204,1,0.52739906,6.591062078,91.51815068,2.128788529,4,291,19.06495912,392.4513207,11.32064398,12.43250411
0.164564098,0,10.12857141,1,0.550511672,6.293527954,81.06250644,2.056515474,4,351,19.42689278,395.1180978,11.94077085,17.76884226
0.110427812,1,10.10202155,1,0.595869065,6.14934845,76.46232116,2.31918261,4,321,19.54023813,397.5001118,13.54648186,13.46637649
0.242652135,0,10.57783973,1,0.517239614,6.368576694,86.1289203,2.448095904,1,381,21.4310046,392.6598113,13.07092789,12.81995219
0.09583303,1,11.42639833,1,0.571966393,6.415197639,94.99572413,2.247363513,2,387,21.97911901,393.4789881,9.384964339,19.10753482
0.142911998,1,10.08530494,0,0.561448101,6.628684333,79.70642075,2.40206447,1,328,21.60196082,397.2300057,11.51073174,19.75343071
0.041967787,1,10.57276416,1,0.567967513,6.914528764,77.57407893,2.293831552,3,307,20.90539897,395.463381,6.619202807,11.07724557
0.027098208,0,11.01218198,1,0.535121963,6.036184798,78.36805926,2.26225152,4,289,21.16877029,390.9456663,11.94925625,16.42748389
0.289541556,1,9.808318339,1,0.531387937,6.243661013,98.47396459,2.174153984,3,347,20.56846298,397.5815427,12.30770529,12.09138526
0.254074434,1,9.832568415,1,0.568420967,6.193715942,80.77830747,2.229556109,1,289,20.26763082,392.7743899,13.01309901,21.34102245
0.214872778,0,11.80023938,0,0.521554329,6.502294409,70.1081272,2.209877378,5,370,21.07650679,393.8505773,13.17648602,20.54132101
0.134506824,0,11.17060372,0,0.541965474,6.429700807,93.45043624,2.38771231,5,379,21.91935006,392.4517692,9.399080526,11.69620786
0.06852241,1,10.73156003,0,0.518817465,6.729037624,90.97824386,2.069611107,1,299,19.08668213,395.4335702,14.03516782,24.17750827
0.063802372,0,10.94316016,0,0.500830484,6.242415913,73.85704794,2.055581821,2,376,19.94225485,397.077683,14.80950314,24.43944492
0.090068011,0,9.087898329,0,0.597005736,6.594498366,99.54712747,2.396007797,6,310,19.99017941,398.0321636,14.78041082,15.68540281
0.173783466,0,10.8543089,1,0.543170298,6.883857264,88.24186856,2.327778842,3,353,20.24275257,399.2212228,10.85760958,12.82857672
0.220086858,0,10.52852662,0,0.596934961,6.91067774,85.02338473,2.258120058,1,340,20.88067644,393.5921665,10.59482759,12.60080539
0.204855265,1,10.63724904,0,0.514032352,6.958784605,81.46657803,2.091465731,1,332,20.54125949,399.3261423,9.573341903,22.77008743
0.098381491,0,10.07827148,1,0.558736678,6.773261152,96.96018267,2.246616267,5,364,19.05618715,396.1695474,7.997940943,17.42828045
0.287362279,0,9.244421693,1,0.520097403,6.905987906,77.31890444,2.473839058,4,298,20.23482874,393.8959454,8.337577861,11.13311817
0.226611137,0,9.580017701,0,0.579007413,6.234530872,78.57306701,2.533772741,4,346,20.85834611,398.8729405,7.157521048,23.95492921
0.175219135,1,11.85223414,1,0.578370299,6.197580944,73.6723242,2.421545942,6,348,20.51447417,395.7962951,14.55722628,19.29832256
0.191281809,1,10.22609869,1,0.511260715,6.006488084,92.77357287,2.035947306,2,352,21.61618559,394.5428353,11.19826595,20.66555783
0.137488017,0,10.40004947,0,0.591206445,6.706844357,87.86647841,2.402245866,2,326,20.19578701,390.1150155,14.34463175,22.52975512
0.089364677,0,9.15812937,1,0.519462965,6.937467188,88.27198508,2.144591354,6,286,19.03767604,397.1750789,8.871256557,22.46010181
0.11967235,1,9.112698689,0,0.561297734,6.186935345,76.55411293,2.189150746,2,381,19.85469555,390.7734799,7.981948645,12.06126822
0.232196911,0,11.15154434,0,0.598563362,6.636943575,89.53505167,2.117523925,5,275,19.40701788,392.8939283,6.327449289,19.0358921
0.024030177,0,10.61428399,1,0.588239653,6.746459759,92.96375342,2.465453474,1,362,19.75069097,399.6169434,8.002459085,20.74742479
0.052500339,1,10.52611795,0,0.595656393,6.927614235,80.73665592,2.389161274,2,344,20.08626405,391.5521311,13.90160608,12.19868613
0.03288074,0,9.729373591,0,0.534259877,6.646860224,94.04041432,2.367101033,5,317,21.02996696,393.1178436,10.82276199,14.1136127
0.031404065,0,11.23425219,1,0.510557564,6.970293733,80.46371766,2.400783566,3,315,19.97250999,399.3233936,9.524780299,16.54140242
0.259528964,1,9.504709737,1,0.518834687,6.344673141,92.74415385,2.142063357,1,355,21.65232753,393.3768382,10.68249538,23.41135089
0.217024201,1,9.569804231,1,0.55004949,6.349928534,71.01190322,2.266786649,6,361,19.89870373,393.2867498,13.92689265,22.90886758
0.152768672,0,10.38213651,1,0.579322968,6.54301251,86.53493804,2.379952233,3,328,19.41080024,396.4795459,6.928226704,21.94944202
0.047393565,1,9.858839586,0,0.515015364,6.383501881,99.08579682,2.381956417,4,393,19.50659625,391.3135724,14.65659356,24.86387396
0.157652445,0,9.742388944,1,0.565973153,6.001425728,99.43733802,2.475111118,4,352,21.80373959,399.7275171,11.6619438,14.39719312
0.152572096,0,10.93571293,1,0.53235776,6.731772025,78.45257735,2.17226238,1,319,20.36444341,392.7502265,13.55350214,17.54940734
0.068496524,0,10.95291524,0,0.534120207,6.751717041,83.24197273,2.462201673,2,369,20.2093782,397.8568883,10.2540687,17.25412217
0.141478462,1,11.47355121,0,0.566191773,6.746974605,71.88933724,2.264110688,1,356,19.20670264,392.8761435,7.366378722,20.50512379
0.131581326,1,10.2531257,0,0.546699942,6.345020667,96.20023923,2.402103615,2,383,21.19996321,392.7537241,10.67434364,22.90214601
0.192438027,0,9.219255273,0,0.581203329,6.522289473,87.05716459,2.273431628,6,391,21.08395758,390.5751271,5.679395539,17.88355857
0.197826222,0,9.820999155,1,0.515591851,6.359973518,81.55302037,2.569166102,4,283,20.12722165,391.1932066,13.52195163,17.8814451
0.032685123,1,11.94001639,1,0.578994827,6.0160364,73.38311675,2.107581359,1,282,21.07529065,395.2196731,11.49579101,19.51644938
0.124891532,1,10.78877573,0,0.506423525,6.562448941,98.40301856,2.405003053,1,357,20.10235528,395.7684318,7.828571061,21.39464373
0.195240776,1,11.12921125,0,0.519405388,6.123760666,85.90657143,2.345921,6,349,19.21947406,398.1584352,7.744693535,13.818211
0.160878152,0,9.022073489,0,0.565614971,6.080041324,78.48783787,2.103638625,2,332,21.21429813,390.6021519,14.02806019,24.46603371
0.259817156,1,10.5546172,0,0.585492566,6.755499069,80.5064539,2.039603801,4,372,21.89560388,393.5615019,13.40907099,12.28874873
0.204434217,1,9.112585973,1,0.525267963,6.009506202,78.12091543,2.479486633,4,375,20.94487158,392.0015885,12.63108672,11.32340103
0.06562164,0,10.70769064,0,0.532719161,6.959008444,88.05429427,2.0944708,2,286,19.82938371,393.5787751,9.147919027,16.0230797
0.039759249,0,11.76231255,1,0.553712075,6.515255364,97.89890727,2.11190401,6,319,19.80976086,393.5430667,13.72505085,20.82008912
0.199877398,0,11.90525739,0,0.521157281,6.983016431,95.7008141,2.587060534,2,392,21.78693279,393.5427977,7.468901234,24.6930495
0.027423167,1,10.62165803,1,0.581115626,6.057997572,83.81142626,2.430356511,6,348,19.90987092,393.0963343,5.242539178,24.05864638
0.184017163,0,10.37461442,1,0.577363665,6.583529549,94.79498087,2.150292105,2,285,21.3045767,397.639781,9.327699585,20.63882426
0.283264468,0,11.83505128,1,0.514529171,6.349327036,82.69316444,2.354569376,4,286,20.92874495,396.8970629,14.19525292,17.11164007
0.18113277,0,11.0208295,1,0.546382973,6.843482493,77.56921422,2.320467103,4,359,20.77780543,393.4146923,10.71227015,19.34122503
0.128687579,0,9.194697839,0,0.577482777,6.361222735,99.50245346,2.506683961,1,353,19.54322464,391.464881,7.294357507,24.56120209
0.200120701,1,10.39717673,1,0.533732953,6.260487579,79.11662704,2.437592449,6,353,19.10323314,395.1828037,11.50821303,14.71701493
0.148310809,0,9.720735055,0,0.563310682,6.857553127,79.71172693,2.499032675,4,278,20.46603139,399.1884762,12.44985685,17.69593003
0.172772701,1,10.40941296,1,0.505021312,6.374653092,99.69078603,2.126903953,6,287,21.96447582,391.2355934,10.50337828,20.70062367
0.283610146,1,10.36639672,1,0.560868876,6.01683332,74.01782479,2.384131523,6,344,19.58727971,397.5302985,13.42598024,11.14418435
0.128108739,1,10.74643441,0,0.515265298,6.390289101,92.81601964,2.024144515,3,341,20.61061616,395.9937906,10.92372592,16.33765984
0.289133358,0,10.07031147,0,0.583058333,6.654522269,98.07438275,2.041364367,3,360,21.01293788,395.8859013,5.960205887,18.9507708
0.27349818,1,9.492811348,1,0.535544946,6.254359539,85.35384983,2.42811622,2,335,20.45103315,399.3465717,13.09545084,23.61285591
0.074821518,0,10.5111583,1,0.528155386,6.431987592,70.07565285,2.014652062,6,292,20.52080142,399.5594059,6.463562,24.88796726
0.039421164,0,11.49060865,0,0.584088898,6.056715138,81.25176832,2.347859005,2,307,20.98368251,392.4383974,13.82755164,18.78854169
0.04821784,0,10.99203668,1,0.505014402,6.588092792,73.34706977,2.504243059,2,397,21.44471649,398.0847703,10.21845017,24.22412402
0.025102111,1,10.0151036,0,0.53966088,6.756294924,82.48562983,2.227965085,1,328,19.99986284,396.2079923,12.31866728,12.38971721
0.046444029,0,11.80656907,0,0.537000354,6.413312561,93.70080285,2.026904262,3,337,21.69782569,394.0884559,14.72094912,20.81779155
0.211241897,0,11.73662271,0,0.528480037,6.420232633,83.16134647,2.42830847,3,354,20.45470262,396.6562131,9.319431436,16.6077611
0.039932822,0,9.628045198,1,0.591175433,6.088282499,82.95775364,2.557811871,4,388,20.98563242,399.5596678,9.59721844,21.51362841
0.109313176,1,9.118252755,1,0.575092839,6.201940865,86.70368431,2.430302835,3,281,19.3195409,395.1687534,13.25845877,23.14812963
0.256565087,1,11.22392613,0,0.506392316,6.154675303,87.45071754,2.347068346,4,381,20.47743786,399.4007984,6.102377555,11.75213999
0.026516142,1,11.48283078,0,0.571468745,6.481687769,95.68888926,2.138017298,6,385,19.04831934,396.4288724,5.276988971,24.09662961
0.248051175,0,11.9035937,0,0.552729913,6.529255541,79.25066318,2.009225374,1,321,20.17307422,394.8290924,11.04316541,11.9541867
0.098919337,1,11.66950918,0,0.590086789,6.948940131,94.65013793,2.416803265,2,353,19.1634526,396.4417044,6.675197799,21.54757722
0.053086152,0,10.8016043,1,0.531294562,6.073231504,86.97801246,2.138615706,2,380,21.69094251,396.0254105,7.557382277,11.96697662
0.215086406,0,10.59015702,0,0.5574162,6.599867973,79.01588649,2.514897606,6,330,21.01841536,394.2169734,14.76279919,23.06355034
0.196103997,1,9.083523154,1,0.550075527,6.526498527,78.85378132,2.279818471,4,290,21.37562907,395.6246034,11.53148047,13.86974065
0.265692164,0,9.739969341,0,0.548956091,6.516233098,80.83412551,2.318381349,5,325,20.40303845,397.0324867,13.55762678,17.07698464
0.225819892,1,10.37884426,1,0.54561054,6.873159287,88.68079728,2.452361927,6,304,21.55569322,398.3886629,13.97791046,24.05669269
0.244974661,0,10.8855117,1,0.520562948,6.205538471,76.92435194,2.467658365,4,313,21.61912177,393.0433074,6.213500255,22.0889426
0.09896968,1,10.6717555,1,0.575570992,6.040773274,97.61000685,2.3855905,6,308,20.07045472,390.1464793,14.27777518,22.00085347
0.069683072,0,11.22790797,1,0.545133603,6.672271508,87.24737753,2.563059089,1,386,20.13056473,395.512179,13.66519187,21.68662094
0.23017213,0,9.839300793,1,0.595851628,6.345157464,97.60047331,2.589379062,6,277,20.52472213,394.8928417,5.453426359,18.97209126
0.245913727,0,10.69485782,0,0.526080843,6.017589916,71.39213076,2.568131267,6,393,19.12673049,390.541988,14.7720762,24.32002064
0.29734144,0,9.26442673,0,0.568274384,6.251374007,80.27834111,2.494507511,3,370,21.98730489,396.3250641,9.583169502,22.64290017
0.13553295,0,10.24099657,1,0.594071708,6.309326774,70.68422982,2.423375132,4,336,20.0775437,399.4140036,14.74488412,17.16403336
0.124165064,1,11.2504825,0,0.566345832,6.616838377,78.16755445,2.397995515,1,363,20.41252994,394.0223179,13.23854454,21.39578324
0.237395629,0,11.08020256,0,0.587127291,6.172585794,95.86019417,2.062250106,2,362,21.26427123,398.9436019,9.401341971,24.97350463
0.115424991,1,11.97192821,0,0.582748096,6.413054348,71.09829148,2.162890608,5,398,19.8925405,398.1310136,10.11557433,23.19400654
0.280612051,1,9.833673378,0,0.536011772,6.482475444,83.084413,2.003412934,5,349,19.60489427,391.6171629,7.75097512,11.01712188
0.260355571,1,10.4945679,0,0.560012394,6.459237391,73.52701211,2.082445922,4,311,19.38235036,397.8727983,9.869198055,21.33040655
0.140118328,0,9.988591241,0,0.515626134,6.973940767,82.50521978,2.263537686,6,300,20.58405193,395.1670608,6.074923733,23.5703433
0.230243899,0,10.32180934,0,0.553552588,6.045504238,95.16554753,2.08792193,3,391,19.01649486,399.1862852,14.08635051,15.58853648
0.231272005,0,11.57085039,1,0.523042197,6.950968186,88.692131,2.540998049,6,343,21.12856207,391.8942624,12.13212098,24.68488598
0.048874683,1,11.05262723,0,0.574373681,6.581937214,92.10269036,2.483419511,4,312,20.3841685,391.2504645,13.05206724,16.61819112
0.272714814,0,11.64732357,0,0.552805842,6.795727715,80.47312346,2.042967147,5,295,20.59546848,392.412804,10.31122212,16.89647701
0.161470664,0,9.610533325,0,0.541122736,6.430392618,98.33193085,2.149348229,5,281,19.78961395,390.5962671,6.256338819,13.2522093
0.251408091,1,11.62008335,1,0.52687971,6.453837881,91.27786281,2.491443131,6,396,19.53475916,393.200801,10.37244652,12.35232414
0.109613888,1,9.179286823,1,0.599869848,6.879326499,82.65396458,2.481827676,6,373,21.09996901,392.830089,8.292062588,18.5123398
0.270746504,1,11.66579784,0,0.507171052,6.895934496,82.79394401,2.56727033,6,338,19.6308206,394.162151,5.101058023,19.43885728
0.12897647,1,9.987221338,1,0.504356068,6.238688881,97.56052534,2.598528657,2,342,21.34025788,394.629772,11.15035793,16.13655124
0.023034542,1,9.9437629,1,0.52172574,6.199241879,87.2921408,2.585762038,3,280,19.61101756,391.4472055,13.53649224,19.49253167
0.273506953,1,10.53626573,0,0.597107246,6.496235174,91.1913763,2.246082791,3,316,20.83804931,396.1937393,12.10552058,16.52539194
0.04556027,0,11.82207056,1,0.597923817,6.900277027,82.51105674,2.150197066,5,292,20.93161619,392.235674,7.235323875,23.15458978
0.109407819,1,9.143344094,0,0.565492773,6.322355093,76.71078294,2.455046114,5,350,20.51693677,391.2192867,13.19133198,24.35352402
0.286017351,0,10.05669293,1,0.588010667,6.652014615,91.70677876,2.179563736,4,346,21.9903723,397.0881109,8.094994839,19.30956993
0.286170001,0,11.56971597,0,0.521396173,6.708151688,88.23471316,2.483840216,4,392,20.12752903,390.2273526,7.184854472,22.79184276
0.180562609,0,10.18816343,1,0.597204209,6.778674665,85.04028641,2.320372838,2,342,21.64996344,393.6836594,14.61141788,22.95238098
0.196914419,1,9.597470693,0,0.514278485,6.563924458,88.7206282,2.476356365,5,324,19.50768458,391.4440328,5.165971828,20.99267766
0.145564746,0,10.27438254,0,0.510112519,6.402455178,76.24856758,2.165527928,4,287,20.01163262,398.827927,6.675691371,13.68802645
0.102099016,1,10.1566575,1,0.511221154,6.967015989,93.8181612,2.304816389,2,363,19.43610136,398.244584,9.670010329,13.16913315
0.112026073,1,11.7462486,0,0.557312792,6.611330753,98.44488415,2.338414276,3,287,20.81087356,390.605267,6.670692059,23.87277941
0.208305168,0,11.28580313,0,0.57809744,6.728565212,96.73309433,2.565864841,5,397,20.9147719,395.5045107,6.668695025,14.71085832
0.230664868,1,10.51534667,1,0.536666718,6.344982846,79.64307236,2.159958546,1,310,20.36051195,392.9535554,11.34348311,14.44863186
0.241642132,0,11.9651117,0,0.597789599,6.669949181,82.1801732,2.562012944,5,302,21.16048315,391.9254554,13.19030122,13.32580233
0.24109308,0,10.39583259,0,0.543442014,6.257797662,94.25206899,2.482915349,4,312,21.60295736,393.1153864,11.6161745,18.38435667
0.045537709,1,9.174713492,1,0.515044855,6.245096918,87.85351392,2.438536432,5,283,21.32967793,398.1588736,6.01452205,20.47796484
0.158437685,0,9.786822965,0,0.546596675,6.714722202,86.43743331,2.472122162,1,327,19.72498707,390.5785537,13.95378473,20.46626058
0.036116453,0,10.30821144,1,0.567903717,6.521394736,97.79925903,2.363255028,5,297,19.96119777,396.4823338,14.22747835,14.6547378
0.173868087,0,9.470707872,0,0.583222578,6.68327661,86.08074883,2.146448006,4,283,20.14082966,399.1337015,7.810025468,12.3269958
0.14362854,1,11.84269538,1,0.545876829,6.269438491,85.44816039,2.113696981,3,343,19.61129878,394.4805635,10.53112539,15.34293295
0.268557171,0,11.30054669,1,0.559360683,6.598723341,71.26055774,2.519804862,4,283,20.08370871,399.0151393,9.85236617,18.04808696
0.118256204,1,9.804861601,0,0.526734471,6.44393365,72.08250876,2.435083642,2,293,19.71413703,399.0680043,11.68224726,19.57415994
